shipment_id,origin,destination,distance_km,carrier,mode,order_date,expected_delivery_date,delivered_date,weather_severity,traffic_condition
SHP100837,Chennai,Mumbai,1730,FedEx,Truck,2024-06-20,2024-06-26,2024-06-28,1,1
SHP100838,Chennai,Hyderabad,342,Delhivery,Air,2024-10-19,2024-10-25,2024-10-25,0,3
SHP100839,Pune,Chennai,1538,EcomExpress,Truck,2024-04-02,2024-04-08,2024-04-08,2,3
SHP100840,Mumbai,Kolkata,2440,DHL,Rail,2024-01-04,2024-01-08,2024-01-11,0,3
SHP100841,Mumbai,Pune,2028,DHL,Rail,2024-02-21,2024-02-22,2024-02-22,2,2
SHP100842,Delhi,Ahmedabad,1647,FedEx,Air,2024-07-24,2024-07-31,2024-07-31,3,4
SHP100843,Pune,Hyderabad,929,FedEx,Truck,2024-07-24,2024-07-28,2024-07-31,3,4
SHP100844,Kolkata,Bangalore,1998,FedEx,Air,2024-07-11,2024-07-12,2024-07-14,2,2
SHP100845,Delhi,Mumbai,438,EcomExpress,Rail,2024-04-28,2024-05-01,2024-05-03,0,5
SHP100846,Pune,Ahmedabad,1359,EcomExpress,Rail,2024-06-04,2024-06-07,2024-06-07,1,1
SHP100847,Pune,Kolkata,302,FedEx,Truck,2024-07-28,2024-08-01,2024-08-04,2,4
SHP100848,Mumbai,Kolkata,1459,Delhivery,Rail,2024-10-08,2024-10-11,2024-10-11,0,1
SHP100849,Bangalore,Kolkata,797,DHL,Air,2024-05-31,2024-06-01,2024-06-01,3,3
SHP100850,Chennai,Pune,874,FedEx,Truck,2024-10-25,2024-10-29,2024-10-29,2,5
SHP100851,Chennai,Ahmedabad,1690,FedEx,Air,2024-04-28,2024-05-05,2024-05-05,3,2
SHP100852,Chennai,Ahmedabad,2349,EcomExpress,Truck,2024-05-19,2024-05-20,2024-05-23,0,5
SHP100853,Ahmedabad,Pune,2090,BlueDart,Air,2024-10-09,2024-10-15,2024-10-15,2,3
SHP100854,Chennai,Delhi,1952,EcomExpress,Truck,2024-06-22,2024-06-24,2024-06-26,2,5
SHP100855,Delhi,Pune,1650,DHL,Rail,2024-10-24,2024-10-28,2024-10-31,2,4
SHP100856,Kolkata,Hyderabad,334,Delhivery,Air,2024-01-21,2024-01-23,2024-01-23,2,2
SHP100857,Bangalore,Delhi,2188,Delhivery,Air,2024-04-22,2024-04-26,2024-04-28,0,5
SHP100858,Delhi,Pune,1299,EcomExpress,Air,2024-10-11,2024-10-14,2024-10-14,2,5
SHP100859,Delhi,Bangalore,473,Delhivery,Air,2024-05-24,2024-05-27,2024-05-27,0,5
SHP100860,Pune,Delhi,2444,FedEx,Truck,2024-04-04,2024-04-09,2024-04-09,2,3
SHP100861,Delhi,Hyderabad,1100,Delhivery,Air,2024-06-06,2024-06-09,2024-06-11,0,4
SHP100862,Pune,Chennai,2198,DHL,Truck,2024-10-06,2024-10-09,2024-10-10,3,2
SHP100863,Chennai,Kolkata,1306,EcomExpress,Truck,2024-01-13,2024-01-17,2024-01-17,0,5
SHP100864,Ahmedabad,Chennai,1180,BlueDart,Rail,2024-08-08,2024-08-14,2024-08-14,2,5
SHP100865,Ahmedabad,Hyderabad,1746,BlueDart,Truck,2024-03-19,2024-03-26,2024-03-27,1,1
SHP100866,Kolkata,Pune,382,EcomExpress,Air,2024-10-20,2024-10-26,2024-10-26,1,3
SHP100867,Pune,Chennai,2393,EcomExpress,Rail,2024-09-16,2024-09-23,2024-09-25,2,3
SHP100868,Kolkata,Delhi,1660,EcomExpress,Truck,2024-02-04,2024-02-10,2024-02-12,1,3
SHP100869,Bangalore,Kolkata,1921,DHL,Air,2024-05-07,2024-05-11,2024-05-13,3,2
SHP100870,Pune,Kolkata,726,BlueDart,Air,2024-04-20,2024-04-24,2024-04-24,2,2
SHP100871,Hyderabad,Kolkata,927,FedEx,Air,2024-01-10,2024-01-16,2024-01-18,2,2
SHP100872,Pune,Kolkata,2496,BlueDart,Truck,2024-01-31,2024-02-01,2024-02-04,0,1
SHP100873,Chennai,Hyderabad,228,DHL,Rail,2024-04-01,2024-04-06,2024-04-08,2,4
SHP100874,Mumbai,Bangalore,649,BlueDart,Air,2024-04-23,2024-04-28,2024-04-28,0,4
SHP100875,Ahmedabad,Chennai,477,EcomExpress,Rail,2024-07-18,2024-07-19,2024-07-19,1,2
SHP100876,Hyderabad,Pune,817,BlueDart,Air,2024-08-22,2024-08-23,2024-08-24,1,2
SHP100877,Chennai,Pune,147,FedEx,Air,2024-02-14,2024-02-15,2024-02-17,0,4
SHP100878,Mumbai,Hyderabad,1011,BlueDart,Air,2024-01-12,2024-01-15,2024-01-17,0,3
SHP100879,Kolkata,Ahmedabad,1216,EcomExpress,Air,2024-08-30,2024-08-31,2024-08-31,0,2
SHP100880,Hyderabad,Delhi,1449,DHL,Air,2024-04-09,2024-04-13,2024-04-13,3,3
SHP100881,Mumbai,Kolkata,266,EcomExpress,Truck,2024-05-05,2024-05-08,2024-05-08,0,1
SHP100882,Mumbai,Bangalore,2279,EcomExpress,Truck,2024-03-01,2024-03-04,2024-03-05,2,2
SHP100883,Pune,Hyderabad,1690,DHL,Air,2024-01-03,2024-01-06,2024-01-08,3,4
SHP100884,Mumbai,Chennai,2415,BlueDart,Air,2024-01-09,2024-01-12,2024-01-12,0,3
SHP100885,Hyderabad,Mumbai,167,EcomExpress,Rail,2024-08-17,2024-08-22,2024-08-25,0,2
SHP100886,Pune,Hyderabad,2387,FedEx,Air,2024-05-17,2024-05-19,2024-05-19,0,1
SHP100887,Bangalore,Hyderabad,671,FedEx,Truck,2024-09-22,2024-09-27,2024-09-27,3,5
SHP100888,Hyderabad,Bangalore,203,FedEx,Rail,2024-01-19,2024-01-21,2024-01-21,2,2
SHP100889,Delhi,Bangalore,317,EcomExpress,Truck,2024-01-17,2024-01-24,2024-01-26,0,3
SHP100890,Ahmedabad,Mumbai,1333,EcomExpress,Air,2024-01-21,2024-01-23,2024-01-26,3,3
SHP100891,Delhi,Bangalore,1995,FedEx,Air,2024-06-17,2024-06-19,2024-06-20,1,1
SHP100892,Pune,Chennai,1702,DHL,Rail,2024-04-07,2024-04-12,2024-04-12,3,1
SHP100893,Chennai,Hyderabad,2404,Delhivery,Rail,2024-03-24,2024-03-30,2024-04-02,3,2
SHP100894,Mumbai,Ahmedabad,2117,FedEx,Truck,2024-10-23,2024-10-24,2024-10-24,0,5
SHP100895,Pune,Kolkata,1512,EcomExpress,Rail,2024-02-24,2024-03-02,2024-03-03,0,3
SHP100896,Delhi,Kolkata,376,FedEx,Air,2024-02-25,2024-02-29,2024-03-01,2,1
SHP100897,Delhi,Mumbai,458,BlueDart,Air,2024-03-27,2024-03-30,2024-03-30,2,5
SHP100898,Chennai,Delhi,1499,EcomExpress,Rail,2024-05-27,2024-06-01,2024-06-02,2,4
SHP100899,Mumbai,Kolkata,567,EcomExpress,Rail,2024-01-29,2024-02-02,2024-02-03,3,3
SHP100900,Delhi,Pune,1847,FedEx,Rail,2024-10-10,2024-10-12,2024-10-13,1,3
SHP100901,Mumbai,Ahmedabad,149,BlueDart,Rail,2024-08-04,2024-08-08,2024-08-08,1,2
SHP100902,Mumbai,Bangalore,2070,DHL,Rail,2024-10-11,2024-10-15,2024-10-15,2,3
SHP100903,Kolkata,Chennai,110,EcomExpress,Rail,2024-03-14,2024-03-21,2024-03-21,1,5
SHP100904,Bangalore,Ahmedabad,2376,EcomExpress,Air,2024-07-12,2024-07-15,2024-07-18,3,3
SHP100905,Chennai,Delhi,1738,FedEx,Truck,2024-07-15,2024-07-20,2024-07-20,0,5
SHP100906,Bangalore,Kolkata,144,BlueDart,Truck,2024-01-07,2024-01-10,2024-01-11,3,5
SHP100907,Hyderabad,Delhi,118,Delhivery,Air,2024-03-16,2024-03-19,2024-03-20,0,2
SHP100908,Ahmedabad,Chennai,2240,BlueDart,Truck,2024-03-09,2024-03-15,2024-03-15,3,2
SHP100909,Pune,Hyderabad,1659,DHL,Rail,2024-01-28,2024-02-04,2024-02-04,3,4
SHP100910,Mumbai,Bangalore,1218,Delhivery,Truck,2024-04-28,2024-05-01,2024-05-01,1,4
SHP100911,Hyderabad,Pune,915,Delhivery,Air,2024-04-05,2024-04-06,2024-04-06,0,2
SHP100912,Delhi,Kolkata,1358,FedEx,Rail,2024-07-01,2024-07-07,2024-07-10,3,2
SHP100913,Ahmedabad,Kolkata,1355,EcomExpress,Truck,2024-06-04,2024-06-10,2024-06-10,2,1
SHP100914,Mumbai,Hyderabad,1660,DHL,Rail,2024-01-18,2024-01-24,2024-01-24,0,1
SHP100915,Ahmedabad,Kolkata,2008,BlueDart,Truck,2024-07-06,2024-07-12,2024-07-13,3,5
SHP100916,Bangalore,Mumbai,898,EcomExpress,Rail,2024-02-17,2024-02-22,2024-02-25,2,3
SHP100917,Mumbai,Delhi,457,FedEx,Rail,2024-09-26,2024-10-02,2024-10-02,2,2
SHP100918,Delhi,Chennai,673,BlueDart,Truck,2024-02-16,2024-02-22,2024-02-23,0,4
SHP100919,Kolkata,Chennai,1562,BlueDart,Rail,2024-06-23,2024-06-30,2024-07-03,2,4
SHP100920,Delhi,Ahmedabad,219,EcomExpress,Air,2024-09-02,2024-09-04,2024-09-06,3,3
SHP100921,Pune,Bangalore,1715,Delhivery,Air,2024-07-23,2024-07-28,2024-07-28,1,3
SHP100922,Ahmedabad,Bangalore,1989,DHL,Air,2024-10-27,2024-10-28,2024-10-31,3,2
SHP100923,Hyderabad,Kolkata,1395,FedEx,Rail,2024-08-31,2024-09-01,2024-09-02,2,4
SHP100924,Chennai,Kolkata,376,EcomExpress,Truck,2024-02-25,2024-03-03,2024-03-03,2,3
SHP100925,Hyderabad,Mumbai,654,FedEx,Air,2024-01-07,2024-01-14,2024-01-16,1,5
SHP100926,Hyderabad,Pune,619,Delhivery,Truck,2024-06-15,2024-06-17,2024-06-20,1,2
SHP100927,Delhi,Ahmedabad,2228,EcomExpress,Air,2024-09-13,2024-09-19,2024-09-19,0,3
SHP100928,Delhi,Pune,1260,FedEx,Truck,2024-02-19,2024-02-23,2024-02-24,1,1
SHP100929,Bangalore,Delhi,277,Delhivery,Rail,2024-08-12,2024-08-14,2024-08-14,3,4
SHP100930,Ahmedabad,Mumbai,1321,BlueDart,Truck,2024-01-25,2024-01-27,2024-01-30,0,1
SHP100931,Bangalore,Mumbai,1730,DHL,Truck,2024-10-19,2024-10-26,2024-10-26,0,3
SHP100932,Chennai,Bangalore,1597,FedEx,Truck,2024-08-23,2024-08-27,2024-08-29,2,4
SHP100933,Ahmedabad,Bangalore,905,EcomExpress,Rail,2024-04-17,2024-04-24,2024-04-24,1,5
SHP100934,Kolkata,Delhi,1293,FedEx,Air,2024-05-25,2024-05-28,2024-05-28,1,3
SHP100935,Chennai,Bangalore,1163,BlueDart,Rail,2024-07-23,2024-07-28,2024-07-30,3,3
SHP100936,Mumbai,Ahmedabad,1411,BlueDart,Truck,2024-05-08,2024-05-13,2024-05-16,1,3
SHP100937,Bangalore,Ahmedabad,1044,BlueDart,Truck,2024-07-21,2024-07-22,2024-07-25,0,5
SHP100938,Hyderabad,Pune,222,FedEx,Truck,2024-07-26,2024-07-31,2024-07-31,1,3
SHP100939,Pune,Delhi,2298,Delhivery,Rail,2024-08-19,2024-08-21,2024-08-21,0,5
SHP100940,Delhi,Hyderabad,2192,FedEx,Truck,2024-07-13,2024-07-17,2024-07-20,3,4
SHP100941,Chennai,Mumbai,1581,Delhivery,Truck,2024-05-28,2024-06-04,2024-06-04,2,5
SHP100942,Kolkata,Delhi,1235,DHL,Truck,2024-06-16,2024-06-18,2024-06-19,3,1
SHP100943,Mumbai,Hyderabad,1478,EcomExpress,Rail,2024-01-31,2024-02-06,2024-02-07,3,5
SHP100944,Delhi,Bangalore,863,BlueDart,Rail,2024-06-13,2024-06-14,2024-06-14,3,2
SHP100945,Ahmedabad,Bangalore,1309,Delhivery,Truck,2024-06-15,2024-06-22,2024-06-23,2,1
SHP100946,Mumbai,Chennai,1557,DHL,Rail,2024-07-06,2024-07-12,2024-07-13,3,5
SHP100947,Bangalore,Hyderabad,1614,BlueDart,Rail,2024-08-26,2024-08-30,2024-09-02,3,2
SHP100948,Delhi,Chennai,224,EcomExpress,Air,2024-10-21,2024-10-28,2024-10-28,0,1
SHP100949,Chennai,Hyderabad,928,EcomExpress,Air,2024-02-05,2024-02-07,2024-02-07,3,5
SHP100950,Delhi,Bangalore,700,FedEx,Truck,2024-09-11,2024-09-13,2024-09-16,0,3
SHP100951,Bangalore,Pune,868,FedEx,Truck,2024-10-05,2024-10-12,2024-10-12,3,4
SHP100952,Pune,Ahmedabad,1771,BlueDart,Air,2024-10-15,2024-10-22,2024-10-25,0,1
SHP100953,Ahmedabad,Delhi,1651,Delhivery,Air,2024-09-30,2024-10-05,2024-10-06,2,1
SHP100954,Kolkata,Mumbai,156,Delhivery,Truck,2024-08-25,2024-08-27,2024-08-27,2,1
SHP100955,Mumbai,Bangalore,1346,BlueDart,Air,2024-06-28,2024-07-05,2024-07-05,3,3
SHP100956,Ahmedabad,Kolkata,1227,EcomExpress,Air,2024-06-06,2024-06-13,2024-06-13,0,2
SHP100957,Mumbai,Hyderabad,176,BlueDart,Truck,2024-04-13,2024-04-18,2024-04-18,2,5
SHP100958,Pune,Ahmedabad,1426,DHL,Rail,2024-03-05,2024-03-11,2024-03-12,3,1
SHP100959,Pune,Ahmedabad,609,DHL,Truck,2024-01-21,2024-01-26,2024-01-26,2,1
SHP100960,Hyderabad,Bangalore,2174,DHL,Rail,2024-02-23,2024-03-01,2024-03-02,2,4
SHP100961,Mumbai,Pune,1504,FedEx,Rail,2024-10-20,2024-10-21,2024-10-21,3,4
SHP100962,Bangalore,Kolkata,2048,BlueDart,Air,2024-10-25,2024-10-26,2024-10-26,2,4
SHP100963,Bangalore,Pune,270,EcomExpress,Air,2024-06-10,2024-06-17,2024-06-20,2,3
SHP100964,Bangalore,Kolkata,1151,Delhivery,Truck,2024-04-04,2024-04-07,2024-04-10,2,3
SHP100965,Pune,Hyderabad,2167,Delhivery,Rail,2024-06-03,2024-06-10,2024-06-12,0,1
SHP100966,Chennai,Bangalore,1270,EcomExpress,Truck,2024-01-16,2024-01-23,2024-01-26,0,2
SHP100967,Pune,Kolkata,166,EcomExpress,Air,2024-02-13,2024-02-15,2024-02-15,0,5
SHP100968,Pune,Hyderabad,518,Delhivery,Rail,2024-09-22,2024-09-25,2024-09-25,1,5
SHP100969,Ahmedabad,Chennai,1380,BlueDart,Air,2024-02-27,2024-02-28,2024-02-28,3,4
SHP100970,Mumbai,Pune,2166,DHL,Truck,2024-03-14,2024-03-20,2024-03-20,1,3
SHP100971,Kolkata,Hyderabad,2476,EcomExpress,Air,2024-10-19,2024-10-26,2024-10-26,2,3
SHP100972,Chennai,Hyderabad,892,Delhivery,Rail,2024-04-29,2024-05-06,2024-05-07,2,3
SHP100973,Delhi,Pune,886,EcomExpress,Truck,2024-05-03,2024-05-07,2024-05-07,2,5
SHP100974,Delhi,Bangalore,1837,FedEx,Truck,2024-10-05,2024-10-07,2024-10-07,3,2
SHP100975,Kolkata,Delhi,1938,BlueDart,Rail,2024-05-25,2024-05-29,2024-05-30,3,4
SHP100976,Chennai,Hyderabad,2240,Delhivery,Air,2024-02-01,2024-02-04,2024-02-04,2,3
SHP100977,Kolkata,Bangalore,1022,BlueDart,Air,2024-07-29,2024-08-02,2024-08-03,1,2
SHP100978,Hyderabad,Ahmedabad,2007,Delhivery,Truck,2024-10-01,2024-10-06,2024-10-06,0,5
SHP100979,Mumbai,Hyderabad,1609,BlueDart,Rail,2024-06-29,2024-07-03,2024-07-03,0,4
SHP100980,Mumbai,Pune,1603,Delhivery,Rail,2024-08-09,2024-08-11,2024-08-12,3,4
SHP100981,Hyderabad,Bangalore,1496,BlueDart,Truck,2024-10-22,2024-10-24,2024-10-25,3,5
SHP100982,Bangalore,Hyderabad,356,EcomExpress,Rail,2024-10-01,2024-10-07,2024-10-08,0,3
SHP100983,Kolkata,Hyderabad,761,EcomExpress,Truck,2024-04-18,2024-04-24,2024-04-24,1,1
SHP100984,Delhi,Kolkata,2072,DHL,Truck,2024-06-05,2024-06-11,2024-06-14,3,4
SHP100985,Pune,Mumbai,268,BlueDart,Air,2024-08-09,2024-08-14,2024-08-16,2,5
SHP100986,Ahmedabad,Mumbai,679,EcomExpress,Air,2024-08-28,2024-09-03,2024-09-04,2,1
SHP100987,Mumbai,Bangalore,1746,Delhivery,Truck,2024-02-16,2024-02-21,2024-02-21,1,1
SHP100988,Kolkata,Ahmedabad,1085,EcomExpress,Rail,2024-01-29,2024-01-30,2024-01-30,0,3
SHP100989,Mumbai,Hyderabad,1009,Delhivery,Air,2024-01-22,2024-01-25,2024-01-25,3,3
SHP100990,Hyderabad,Bangalore,1142,FedEx,Rail,2024-01-22,2024-01-29,2024-01-29,0,4
SHP100991,Ahmedabad,Kolkata,2078,Delhivery,Rail,2024-01-15,2024-01-19,2024-01-21,2,4
SHP100992,Ahmedabad,Bangalore,1979,FedEx,Air,2024-01-25,2024-01-27,2024-01-29,0,4
SHP100993,Hyderabad,Chennai,1991,DHL,Truck,2024-04-21,2024-04-27,2024-04-29,0,5
SHP100994,Kolkata,Chennai,1653,DHL,Rail,2024-10-21,2024-10-22,2024-10-24,3,2
SHP100995,Kolkata,Delhi,1427,DHL,Truck,2024-07-31,2024-08-01,2024-08-01,3,1
SHP100996,Kolkata,Pune,335,EcomExpress,Truck,2024-05-14,2024-05-18,2024-05-19,0,5
SHP100997,Kolkata,Mumbai,1412,EcomExpress,Truck,2024-09-17,2024-09-22,2024-09-22,3,5
SHP100998,Pune,Delhi,1318,Delhivery,Rail,2024-08-21,2024-08-22,2024-08-22,1,3
SHP100999,Pune,Hyderabad,1951,FedEx,Truck,2024-09-20,2024-09-24,2024-09-25,1,2
SHP101000,Kolkata,Hyderabad,515,DHL,Air,2024-07-30,2024-08-06,2024-08-06,0,4
SHP101001,Mumbai,Chennai,241,EcomExpress,Air,2024-10-09,2024-10-12,2024-10-13,2,5
SHP101002,Kolkata,Hyderabad,1836,EcomExpress,Rail,2024-03-27,2024-04-02,2024-04-02,2,1
SHP101003,Bangalore,Pune,277,EcomExpress,Air,2024-02-09,2024-02-16,2024-02-17,3,2
SHP101004,Chennai,Mumbai,272,EcomExpress,Rail,2024-07-11,2024-07-12,2024-07-12,2,3
SHP101005,Ahmedabad,Pune,239,FedEx,Air,2024-08-14,2024-08-20,2024-08-20,1,1
SHP101006,Bangalore,Mumbai,1432,FedEx,Truck,2024-09-02,2024-09-05,2024-09-08,2,2
SHP101007,Pune,Hyderabad,2088,Delhivery,Air,2024-03-15,2024-03-22,2024-03-22,3,3
SHP101008,Ahmedabad,Delhi,1510,Delhivery,Air,2024-03-07,2024-03-12,2024-03-14,0,2
SHP101009,Delhi,Pune,101,Delhivery,Rail,2024-01-29,2024-01-30,2024-01-30,1,2
SHP101010,Kolkata,Mumbai,761,DHL,Truck,2024-09-02,2024-09-04,2024-09-05,1,5
SHP101011,Ahmedabad,Bangalore,2342,BlueDart,Truck,2024-05-22,2024-05-23,2024-05-23,3,4
SHP101012,Mumbai,Bangalore,1235,Delhivery,Rail,2024-07-05,2024-07-10,2024-07-10,2,3
SHP101013,Ahmedabad,Hyderabad,1687,BlueDart,Air,2024-04-20,2024-04-24,2024-04-25,3,3
SHP101014,Hyderabad,Chennai,1557,EcomExpress,Truck,2024-03-26,2024-04-01,2024-04-03,2,2
SHP101015,Chennai,Delhi,2326,EcomExpress,Truck,2024-05-06,2024-05-13,2024-05-13,2,1
SHP101016,Kolkata,Delhi,2022,EcomExpress,Rail,2024-01-21,2024-01-27,2024-01-27,3,3
SHP101017,Chennai,Mumbai,1121,DHL,Rail,2024-05-03,2024-05-04,2024-05-04,0,4
SHP101018,Delhi,Kolkata,820,Delhivery,Air,2024-10-27,2024-11-02,2024-11-02,1,2
SHP101019,Delhi,Mumbai,720,EcomExpress,Truck,2024-06-01,2024-06-05,2024-06-06,2,4
SHP101020,Kolkata,Ahmedabad,1006,EcomExpress,Truck,2024-02-15,2024-02-21,2024-02-22,0,4
SHP101021,Hyderabad,Kolkata,1611,Delhivery,Rail,2024-01-23,2024-01-28,2024-01-29,0,5
SHP101022,Hyderabad,Pune,1922,BlueDart,Air,2024-10-22,2024-10-25,2024-10-28,3,1
SHP101023,Delhi,Chennai,2442,BlueDart,Truck,2024-01-19,2024-01-21,2024-01-21,2,5
SHP101024,Mumbai,Chennai,1140,DHL,Truck,2024-10-27,2024-10-29,2024-10-30,2,1
SHP101025,Bangalore,Kolkata,2465,BlueDart,Truck,2024-03-25,2024-03-30,2024-03-31,2,5
SHP101026,Delhi,Chennai,1001,DHL,Rail,2024-08-03,2024-08-06,2024-08-09,1,1
SHP101027,Bangalore,Kolkata,1756,EcomExpress,Rail,2024-07-29,2024-07-30,2024-07-31,1,3
SHP101028,Mumbai,Bangalore,120,Delhivery,Truck,2024-09-27,2024-10-02,2024-10-04,2,5
SHP101029,Bangalore,Chennai,792,DHL,Air,2024-04-06,2024-04-10,2024-04-10,1,3
SHP101030,Mumbai,Delhi,2078,DHL,Air,2024-01-17,2024-01-24,2024-01-26,2,2
SHP101031,Hyderabad,Mumbai,2310,DHL,Rail,2024-09-18,2024-09-22,2024-09-24,0,3
SHP101032,Ahmedabad,Hyderabad,1486,EcomExpress,Air,2024-08-28,2024-08-31,2024-09-01,1,1
SHP101033,Pune,Chennai,2256,DHL,Truck,2024-05-04,2024-05-11,2024-05-13,2,5
SHP101034,Pune,Bangalore,268,DHL,Air,2024-05-20,2024-05-26,2024-05-29,3,2
SHP101035,Chennai,Mumbai,1719,DHL,Truck,2024-10-06,2024-10-10,2024-10-10,1,1
SHP101036,Kolkata,Hyderabad,2030,BlueDart,Air,2024-09-24,2024-09-30,2024-09-30,0,3
SHP101037,Kolkata,Ahmedabad,1339,BlueDart,Rail,2024-07-26,2024-07-27,2024-07-28,1,1
SHP101038,Ahmedabad,Kolkata,1553,EcomExpress,Rail,2024-08-24,2024-08-25,2024-08-27,3,4
SHP101039,Pune,Mumbai,1280,EcomExpress,Truck,2024-04-23,2024-04-27,2024-04-30,3,1
SHP101040,Pune,Bangalore,1145,BlueDart,Truck,2024-07-21,2024-07-25,2024-07-26,3,5
SHP101041,Delhi,Bangalore,1828,Delhivery,Air,2024-04-27,2024-05-01,2024-05-02,0,4
SHP101042,Hyderabad,Kolkata,1887,Delhivery,Rail,2024-06-07,2024-06-12,2024-06-15,1,3
SHP101043,Ahmedabad,Bangalore,2335,BlueDart,Truck,2024-02-12,2024-02-17,2024-02-18,0,1
SHP101044,Mumbai,Bangalore,773,BlueDart,Truck,2024-04-05,2024-04-10,2024-04-13,1,3
SHP101045,Kolkata,Chennai,1546,EcomExpress,Truck,2024-08-02,2024-08-06,2024-08-06,1,2
SHP101046,Delhi,Mumbai,1829,DHL,Air,2024-08-26,2024-08-28,2024-08-29,0,3
SHP101047,Chennai,Kolkata,528,FedEx,Air,2024-09-27,2024-09-28,2024-10-01,3,3
SHP101048,Hyderabad,Mumbai,1602,BlueDart,Air,2024-02-13,2024-02-14,2024-02-14,1,2
SHP101049,Ahmedabad,Pune,1422,EcomExpress,Rail,2024-01-16,2024-01-23,2024-01-23,0,1
SHP101050,Delhi,Kolkata,1546,Delhivery,Air,2024-09-15,2024-09-19,2024-09-21,3,1
SHP101051,Ahmedabad,Mumbai,659,DHL,Truck,2024-02-24,2024-03-01,2024-03-03,3,1
SHP101052,Hyderabad,Kolkata,872,EcomExpress,Air,2024-03-19,2024-03-20,2024-03-20,0,4
SHP101053,Hyderabad,Mumbai,384,BlueDart,Rail,2024-03-25,2024-03-28,2024-03-28,0,2
SHP101054,Hyderabad,Mumbai,1349,EcomExpress,Air,2024-03-17,2024-03-20,2024-03-20,2,1
SHP101055,Kolkata,Hyderabad,1291,DHL,Air,2024-08-23,2024-08-29,2024-08-29,2,2
SHP101056,Chennai,Bangalore,154,BlueDart,Truck,2024-03-18,2024-03-25,2024-03-27,2,3
SHP101057,Hyderabad,Mumbai,1564,DHL,Air,2024-08-20,2024-08-24,2024-08-27,2,5
SHP101058,Mumbai,Hyderabad,1002,EcomExpress,Air,2024-01-16,2024-01-19,2024-01-22,2,4
SHP101059,Bangalore,Delhi,2380,FedEx,Air,2024-02-20,2024-02-27,2024-02-27,1,3
SHP101060,Mumbai,Delhi,1890,FedEx,Air,2024-10-05,2024-10-11,2024-10-11,0,1
SHP101061,Delhi,Bangalore,1195,Delhivery,Truck,2024-03-18,2024-03-22,2024-03-25,1,4
SHP101062,Pune,Chennai,1726,Delhivery,Air,2024-04-30,2024-05-02,2024-05-04,0,3
SHP101063,Chennai,Mumbai,1803,FedEx,Rail,2024-05-03,2024-05-04,2024-05-04,3,1
SHP101064,Ahmedabad,Pune,260,EcomExpress,Truck,2024-02-24,2024-02-28,2024-02-28,2,3
SHP101065,Delhi,Chennai,1451,BlueDart,Truck,2024-07-31,2024-08-01,2024-08-04,2,4
SHP101066,Delhi,Hyderabad,902,EcomExpress,Air,2024-07-07,2024-07-13,2024-07-13,0,1
SHP101067,Bangalore,Ahmedabad,2063,BlueDart,Air,2024-08-28,2024-08-29,2024-09-01,0,1
SHP101068,Hyderabad,Ahmedabad,1149,EcomExpress,Rail,2024-04-25,2024-04-28,2024-04-30,2,5
SHP101069,Mumbai,Bangalore,500,DHL,Air,2024-06-05,2024-06-07,2024-06-10,3,1
SHP101070,Hyderabad,Delhi,1008,FedEx,Truck,2024-06-22,2024-06-23,2024-06-23,0,5
SHP101071,Chennai,Ahmedabad,719,BlueDart,Air,2024-09-17,2024-09-21,2024-09-23,0,3
SHP101072,Delhi,Mumbai,1351,DHL,Rail,2024-07-21,2024-07-23,2024-07-24,2,4
SHP101073,Kolkata,Delhi,183,FedEx,Air,2024-05-27,2024-05-28,2024-05-28,2,3
SHP101074,Ahmedabad,Hyderabad,1215,DHL,Rail,2024-07-23,2024-07-28,2024-07-31,0,4
SHP101075,Mumbai,Delhi,2050,Delhivery,Air,2024-02-16,2024-02-19,2024-02-19,0,2
SHP101076,Kolkata,Ahmedabad,1091,BlueDart,Truck,2024-05-16,2024-05-20,2024-05-22,1,2
SHP101077,Hyderabad,Chennai,1892,FedEx,Truck,2024-05-06,2024-05-11,2024-05-13,0,2
SHP101078,Bangalore,Delhi,937,Delhivery,Truck,2024-01-10,2024-01-15,2024-01-15,1,2
SHP101079,Ahmedabad,Delhi,1114,FedEx,Truck,2024-04-15,2024-04-19,2024-04-19,0,5
SHP101080,Ahmedabad,Kolkata,830,BlueDart,Rail,2024-06-13,2024-06-16,2024-06-16,0,4
SHP101081,Delhi,Kolkata,2445,EcomExpress,Air,2024-06-26,2024-07-01,2024-07-01,1,5
SHP101082,Kolkata,Ahmedabad,858,Delhivery,Rail,2024-08-04,2024-08-11,2024-08-13,3,5
SHP101083,Bangalore,Mumbai,1885,EcomExpress,Rail,2024-10-18,2024-10-20,2024-10-20,1,2
SHP101084,Pune,Bangalore,1616,EcomExpress,Truck,2024-08-22,2024-08-26,2024-08-26,2,5
SHP101085,Delhi,Bangalore,2100,BlueDart,Truck,2024-06-18,2024-06-20,2024-06-20,1,3
SHP101086,Ahmedabad,Mumbai,1501,BlueDart,Truck,2024-08-27,2024-09-01,2024-09-02,1,1
SHP101087,Bangalore,Mumbai,606,Delhivery,Truck,2024-04-07,2024-04-13,2024-04-16,2,1
SHP101088,Chennai,Hyderabad,1079,FedEx,Truck,2024-07-04,2024-07-10,2024-07-13,1,4
SHP101089,Mumbai,Delhi,577,EcomExpress,Air,2024-03-22,2024-03-25,2024-03-27,2,5
SHP101090,Bangalore,Delhi,2189,BlueDart,Rail,2024-07-03,2024-07-07,2024-07-10,1,3
